roi a2 a2cilwr a2ciupr c2 e2 pA pC LL_ACE LL_CE LL_AE
AI.lh.17Networks_LH_DefaultA_pCunPCC_14.mgh.label_matrix104.csv 0 0 0.0819418046386034 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_pCunPCC_15.mgh.label_matrix105.csv 0.173 0.0657212308780463 0.283529261309657 0 0.827 0.05 1 2930.5 2934.3 2930.5
AI.lh.17Networks_LH_DefaultA_pCunPCC_16.mgh.label_matrix106.csv 0.106 8.02986211811759e-27 0.212583249725958 0 0.894 0.172 1 2936.6 2938.5 2936.6
AI.lh.17Networks_LH_DefaultA_pCunPCC_17.mgh.label_matrix107.csv 0 0 0.0864707909173679 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_pCunPCC_18.mgh.label_matrix108.csv 0.108 7.71462718937103e-28 0.217527799895079 0 0.892 0.524 1 2936.7 2937.1 2936.7
AI.lh.17Networks_LH_DefaultA_pCunPCC_19.mgh.label_matrix109.csv 0.041 0 0.150684905339098 0 0.959 0.533 1 2940.3 2940.7 2940.3
AI.lh.17Networks_LH_DefaultA_pCunPCC_2.mgh.label_matrix110.csv 0 0 0.215238131904662 0.076 0.924 1 0.409 2935.3 2935.3 2936
AI.lh.17Networks_LH_DefaultA_pCunPCC_20.mgh.label_matrix111.csv 0.033 0 0.143787829511543 0 0.967 0.622 1 2940.5 2940.7 2940.5
AI.lh.17Networks_LH_DefaultA_pCunPCC_21.mgh.label_matrix112.csv 0.047 5.91127469848263e-33 0.158264212538252 0 0.953 0.612 1 2940.1 2940.4 2940.1
AI.lh.17Networks_LH_DefaultA_pCunPCC_22.mgh.label_matrix113.csv 0.011 0 0.120529644278748 0 0.989 0.83 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_DefaultA_pCunPCC_3.mgh.label_matrix114.csv 0.023 2.13668731083316e-29 0.12871670751198 0 0.977 0.701 1 2940.7 2940.8 2940.7
AI.lh.17Networks_LH_DefaultA_pCunPCC_4.mgh.label_matrix115.csv 0.043 0 0.160325010487516 0 0.957 0.54 1 2940.3 2940.7 2940.3
AI.lh.17Networks_LH_DefaultA_pCunPCC_5.mgh.label_matrix116.csv 0.048 5.91135087104249e-29 0.156142844664914 0 0.952 0.406 1 2940 2940.7 2940
AI.lh.17Networks_LH_DefaultA_pCunPCC_6.mgh.label_matrix117.csv 0 1.46311459686381e-35 0.12331279560894 0.012 0.988 1 0.791 2940.7 2940.7 2940.8
AI.lh.17Networks_LH_DefaultA_pCunPCC_7.mgh.label_matrix118.csv 0.05 0 0.162923657317565 0 0.95 0.669 1 2940.1 2940.2 2940.1
AI.lh.17Networks_LH_DefaultA_pCunPCC_8.mgh.label_matrix119.csv 0 0 0.115355255615641 0.016 0.984 1 0.661 2940.6 2940.6 2940.8
AI.lh.17Networks_LH_DefaultA_pCunPCC_9.mgh.label_matrix120.csv 0 1.04729190065657e-30 0.10697161190113 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_PFCd_1.mgh.label_matrix083.csv 0 1.35139688581093e-30 0.108329243296223 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_PFCd_2.mgh.label_matrix084.csv 0 6.73719286074979e-30 0.0477875095658235 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_PFCd_3.mgh.label_matrix085.csv 0.005 1.36303279013722e-36 0.124013321309812 0.004 0.991 0.977 0.972 2940.8 2940.8 2940.8
AI.lh.17Networks_LH_DefaultA_PFCd_4.mgh.label_matrix086.csv 0 2.41973346431927e-37 0.0889749881841554 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_PFCm_1.mgh.label_matrix087.csv 0.018 0 0.130618394692213 0 0.982 0.751 1 2940.8 2940.9 2940.8
AI.lh.17Networks_LH_DefaultA_PFCm_10.mgh.label_matrix088.csv 0.109 2.90249992843959e-34 0.224336264977764 0 0.891 0.255 1 2937.1 2938.4 2937.1
AI.lh.17Networks_LH_DefaultA_PFCm_11.mgh.label_matrix089.csv 0.095 6.61706006219119e-33 0.210737079293986 0 0.905 0.309 1 2938 2939 2938
AI.lh.17Networks_LH_DefaultA_PFCm_12.mgh.label_matrix090.csv 0.011 3.76780522411831e-42 0.189682754675248 0.048 0.941 0.948 0.645 2938.1 2938.1 2938.3
AI.lh.17Networks_LH_DefaultA_PFCm_2.mgh.label_matrix091.csv 0.057 5.23707398393321e-26 0.236384027943857 0.047 0.896 0.747 0.653 2934.5 2934.6 2934.7
AI.lh.17Networks_LH_DefaultA_PFCm_3.mgh.label_matrix092.csv 0.068 6.02003652616544e-31 0.180323046269907 0 0.932 0.306 1 2939.3 2940.4 2939.3
AI.lh.17Networks_LH_DefaultA_PFCm_4.mgh.label_matrix093.csv 0.078 1.62274992395551e-12 0.187939486646755 0 0.922 0.52 1 2938.8 2939.2 2938.8
AI.lh.17Networks_LH_DefaultA_PFCm_5.mgh.label_matrix094.csv 0 7.24578268478872e-33 0.0761106796350094 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultA_PFCm_6.mgh.label_matrix095.csv 0 1.79619657495794e-29 0.146347847725206 0.026 0.974 1 0.742 2940.2 2940.2 2940.3
AI.lh.17Networks_LH_DefaultA_PFCm_7.mgh.label_matrix096.csv 0.069 1.01545141838182e-31 0.178171357642562 0 0.931 0.565 1 2939.2 2939.5 2939.2
AI.lh.17Networks_LH_DefaultA_PFCm_8.mgh.label_matrix097.csv 0.049 5.9086466109719e-32 0.159442050535244 0 0.951 0.455 1 2940 2940.6 2940
AI.lh.17Networks_LH_DefaultA_PFCm_9.mgh.label_matrix098.csv 0.086 7.46335160404321e-26 0.214882595814646 0.013 0.901 0.616 0.9 2936.8 2937 2936.8
AI.lh.17Networks_LH_DefaultB_IPL_1.mgh.label_matrix121.csv 0 0 0.174730554805074 0.045 0.955 1 0.652 2938.9 2938.9 2939.1
AI.lh.17Networks_LH_DefaultB_IPL_2.mgh.label_matrix122.csv 0 2.88449912623677e-39 0.136789471205987 0.023 0.977 1 0.643 2940.4 2940.4 2940.6
AI.lh.17Networks_LH_DefaultB_IPL_3.mgh.label_matrix123.csv 0 4.29122590005959e-26 0.0816629495176792 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_IPL_4.mgh.label_matrix124.csv 0 0 0.0681212129590108 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_IPL_5.mgh.label_matrix125.csv 0 9.44506227426986e-38 0.140115449488616 0.02 0.98 1 0.712 2940.5 2940.5 2940.6
AI.lh.17Networks_LH_DefaultB_IPL_6.mgh.label_matrix126.csv 0.007 4.74761936827637e-35 0.11595238833695 0 0.993 0.902 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_IPL_7.mgh.label_matrix127.csv 0 2.24399012185678e-33 0.0840131507752896 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_IPL_8.mgh.label_matrix128.csv 0.016 6.07173527858536e-38 0.15386021655542 0.016 0.968 0.936 0.887 2940.3 2940.3 2940.3
AI.lh.17Networks_LH_DefaultB_IPL_9.mgh.label_matrix129.csv 0 0 0.0648255207060417 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCd_1.mgh.label_matrix130.csv 0 0 0.10267168432055 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCd_10.mgh.label_matrix131.csv 0 0 0.0947203521454503 0.004 0.996 1 0.886 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCd_11.mgh.label_matrix132.csv 0 0 0.130904048127226 0.035 0.965 1 0.395 2939.8 2939.8 2940.5
AI.lh.17Networks_LH_DefaultB_PFCd_12.mgh.label_matrix133.csv 0 1.35646094086471e-35 0.140976532322634 0.027 0.973 1 0.643 2940.2 2940.2 2940.4
AI.lh.17Networks_LH_DefaultB_PFCd_2.mgh.label_matrix134.csv 0 9.31284617969203e-36 0.100102373491685 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCd_3.mgh.label_matrix135.csv 0.033 0 0.148605140061745 0 0.967 0.621 1 2940.5 2940.8 2940.5
AI.lh.17Networks_LH_DefaultB_PFCd_4.mgh.label_matrix136.csv 0.054 0 0.223748699964573 0.035 0.911 0.774 0.752 2936.9 2937 2937
AI.lh.17Networks_LH_DefaultB_PFCd_5.mgh.label_matrix137.csv 0.092 2.90215599831805e-38 0.2129618341524 0 0.908 0.255 1 2938.4 2939.7 2938.4
AI.lh.17Networks_LH_DefaultB_PFCd_6.mgh.label_matrix138.csv 0.096 3.75992680059323e-29 0.207196503372723 0 0.904 0.288 1 2937.7 2938.9 2937.7
AI.lh.17Networks_LH_DefaultB_PFCd_7.mgh.label_matrix139.csv 0.113 1.02863233601867e-33 0.232490084276388 0 0.887 0.165 1 2937.2 2939.1 2937.2
AI.lh.17Networks_LH_DefaultB_PFCd_8.mgh.label_matrix140.csv 0.053 5.15981808857317e-27 0.248311240154869 0.054 0.893 0.779 0.635 2934.6 2934.6 2934.8
AI.lh.17Networks_LH_DefaultB_PFCd_9.mgh.label_matrix141.csv 0.01 1.05481946106326e-24 0.200571104332083 0.053 0.937 0.953 0.614 2937.8 2937.8 2938
AI.lh.17Networks_LH_DefaultB_PFCl_1.mgh.label_matrix142.csv 0 0 0.0483534190502795 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCl_2.mgh.label_matrix143.csv 0 1.81303901018618e-20 0.104116466528178 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCv_1.mgh.label_matrix144.csv 0 0 0.0795348794725832 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCv_2.mgh.label_matrix145.csv 0 7.05726598219664e-31 0.11198989642033 0.034 0.966 1 0.342 2939.8 2939.8 2940.7
AI.lh.17Networks_LH_DefaultB_PFCv_3.mgh.label_matrix146.csv 0 2.07295895341196e-36 0.0628072275124807 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCv_4.mgh.label_matrix147.csv 0.006 2.3683962822296e-22 0.112936967120492 0 0.994 0.911 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_PFCv_5.mgh.label_matrix148.csv 0.064 0 0.173287814808591 0 0.936 0.681 1 2939.4 2939.6 2939.4
AI.lh.17Networks_LH_DefaultB_PFCv_6.mgh.label_matrix149.csv 0.087 1.49280018471912e-34 0.19484128246902 0 0.913 0.471 1 2938 2938.6 2938
AI.lh.17Networks_LH_DefaultB_PFCv_7.mgh.label_matrix150.csv 0 3.23099402297794e-33 0.137540961115946 0.04 0.96 1 0.336 2939.1 2939.1 2940
AI.lh.17Networks_LH_DefaultB_PFCv_8.mgh.label_matrix151.csv 0.073 1.82565450418812e-32 0.186361545768759 0.003 0.924 0.686 0.98 2938.7 2938.9 2938.7
AI.lh.17Networks_LH_DefaultB_PFCv_9.mgh.label_matrix152.csv 0 2.48291430493574e-31 0.108782196397363 0 1 0.994 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_Temp_1.mgh.label_matrix153.csv 0.008 2.52865079200408e-32 0.119319273218199 0 0.992 0.929 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_Temp_10.mgh.label_matrix154.csv 0.186 2.12101038753606e-22 0.34734416435721 0.043 0.771 0.238 0.666 2916.6 2918 2916.8
AI.lh.17Networks_LH_DefaultB_Temp_11.mgh.label_matrix155.csv 0.164 7.99865169363096e-40 0.305989860905809 0.023 0.813 0.327 0.825 2927.4 2928.4 2927.5
AI.lh.17Networks_LH_DefaultB_Temp_12.mgh.label_matrix156.csv 0.135 0 0.251424968448424 0 0.865 0.24 1 2935.2 2936.6 2935.2
AI.lh.17Networks_LH_DefaultB_Temp_13.mgh.label_matrix157.csv 0.29 0.172848251291054 0.405625283318534 0 0.71 0.014 1 2915.8 2921.7 2915.8
AI.lh.17Networks_LH_DefaultB_Temp_2.mgh.label_matrix158.csv 0.047 0 0.154519548443441 0 0.953 0.591 1 2940.1 2940.4 2940.1
AI.lh.17Networks_LH_DefaultB_Temp_3.mgh.label_matrix159.csv 0 3.59120836049506e-25 0.0797012516318644 0 1 1 1 2940.9 2940.9 2940.9
AI.lh.17Networks_LH_DefaultB_Temp_4.mgh.label_matrix160.csv 0.033 9.00293045737918e-33 0.144388412658766 0 0.967 0.572 1 2940.5 2940.8 2940.5
AI.lh.17Networks_LH_DefaultB_Temp_5.mgh.label_matrix161.csv 0 5.53280536008424e-43 0.168702591175815 0.047 0.953 1 0.51 2938.9 2938.9 2939.4
